Period,Transaction cost (%),Ticker,Category,Universe,Drop threshold (%),Holding period,Number of big drop days,Average return after costs (%),Benchmark average return (%),Edge vs benchmark after costs (%),Win rate after costs (%),Best return after costs (%),Worst return after costs (%),Average winning trade after costs (%),Average losing trade after costs (%),Risk-adjusted score after costs
2015-2019,0.0,XLB,Sector,Expanded Addition,-3.0,3,11,1.33,0.1,1.23,72.73,4.76,-3.48,2.54,-1.88,0.658
2015-2019,0.0,XLB,Sector,Expanded Addition,-3.0,5,11,3.18,0.17,3.02,90.91,8.96,-2.26,3.73,-2.26,1.334
2015-2019,0.1,XLB,Sector,Expanded Addition,-3.0,1,11,0.19,0.03,0.15,63.64,3.17,-3.47,1.43,-1.98,0.078
2015-2019,0.1,XLB,Sector,Expanded Addition,-3.0,3,11,1.23,0.1,1.13,63.64,4.66,-3.58,2.8,-1.5,0.755
2015-2019,0.1,XLB,Sector,Expanded Addition,-3.0,5,11,3.08,0.17,2.92,90.91,8.86,-2.36,3.63,-2.36,1.236
2015-2019,0.25,XLB,Sector,Expanded Addition,-3.0,1,11,0.04,0.03,0.0,63.64,3.02,-3.62,1.28,-2.13,0.002
2015-2019,0.25,XLB,Sector,Expanded Addition,-3.0,3,11,1.08,0.1,0.98,63.64,4.51,-3.73,2.65,-1.65,0.596
2015-2019,0.25,XLB,Sector,Expanded Addition,-3.0,5,11,2.93,0.17,2.77,90.91,8.71,-2.51,3.48,-2.51,1.102
2015-2019,0.5,XLB,Sector,Expanded Addition,-3.0,1,11,-0.21,0.03,-0.25,54.55,2.77,-3.87,1.22,-1.93,-0.127
2015-2019,0.5,XLB,Sector,Expanded Addition,-3.0,3,11,0.83,0.1,0.73,54.55,4.26,-3.98,2.8,-1.53,0.48
2015-2019,0.5,XLB,Sector,Expanded Addition,-3.0,5,11,2.68,0.17,2.52,90.91,8.46,-2.76,3.23,-2.76,0.912
2015-2019,0.0,XLRE,Sector,Expanded Addition,-1.0,1,121,-0.13,0.04,-0.17,47.11,3.19,-5.3,0.87,-1.02,-0.168
2015-2019,0.0,XLRE,Sector,Expanded Addition,-1.0,3,121,0.11,0.12,-0.02,51.24,4.15,-5.12,1.6,-1.47,-0.012
2015-2019,0.0,XLRE,Sector,Expanded Addition,-1.0,5,121,0.04,0.2,-0.17,57.02,5.29,-7.31,1.67,-2.13,-0.08
2015-2019,0.1,XLRE,Sector,Expanded Addition,-1.0,1,121,-0.23,0.04,-0.27,46.28,3.09,-5.4,0.78,-1.1,-0.246
2015-2019,0.1,XLRE,Sector,Expanded Addition,-1.0,3,121,0.01,0.12,-0.12,51.24,4.05,-5.22,1.5,-1.57,-0.075
2015-2019,0.1,XLRE,Sector,Expanded Addition,-1.0,5,121,-0.06,0.2,-0.27,57.02,5.19,-7.41,1.57,-2.23,-0.121
2015-2019,0.25,XLRE,Sector,Expanded Addition,-1.0,1,121,-0.38,0.04,-0.42,38.84,2.94,-5.55,0.77,-1.11,-0.379
2015-2019,0.25,XLRE,Sector,Expanded Addition,-1.0,3,121,-0.14,0.12,-0.27,47.11,3.9,-5.37,1.48,-1.59,-0.168
2015-2019,0.25,XLRE,Sector,Expanded Addition,-1.0,5,121,-0.21,0.2,-0.42,53.72,5.04,-7.56,1.51,-2.21,-0.189
2015-2019,0.5,XLRE,Sector,Expanded Addition,-1.0,1,121,-0.63,0.04,-0.67,29.75,2.69,-5.8,0.73,-1.2,-0.557
2015-2019,0.5,XLRE,Sector,Expanded Addition,-1.0,3,121,-0.39,0.12,-0.52,44.63,3.65,-5.62,1.31,-1.76,-0.293
2015-2019,0.5,XLRE,Sector,Expanded Addition,-1.0,5,121,-0.46,0.2,-0.67,47.11,4.79,-7.81,1.45,-2.17,-0.309
2015-2019,0.0,XLRE,Sector,Expanded Addition,-1.5,1,60,-0.06,0.04,-0.1,50.0,3.19,-5.3,1.01,-1.13,-0.09
2015-2019,0.0,XLRE,Sector,Expanded Addition,-1.5,3,60,0.23,0.12,0.11,51.67,4.15,-4.05,1.86,-1.51,0.072
2015-2019,0.0,XLRE,Sector,Expanded Addition,-1.5,5,60,0.18,0.2,-0.02,60.0,5.29,-7.31,1.69,-2.09,-0.011
2015-2019,0.1,XLRE,Sector,Expanded Addition,-1.5,1,60,-0.16,0.04,-0.2,50.0,3.09,-5.4,0.91,-1.23,-0.164
2015-2019,0.1,XLRE,Sector,Expanded Addition,-1.5,3,60,0.13,0.12,0.01,51.67,4.05,-4.15,1.76,-1.61,0.005
2015-2019,0.1,XLRE,Sector,Expanded Addition,-1.5,5,60,0.08,0.2,-0.12,60.0,5.19,-7.41,1.59,-2.19,-0.056
2015-2019,0.25,XLRE,Sector,Expanded Addition,-1.5,1,60,-0.31,0.04,-0.35,43.33,2.94,-5.55,0.89,-1.23,-0.287
2015-2019,0.25,XLRE,Sector,Expanded Addition,-1.5,3,60,-0.02,0.12,-0.14,48.33,3.9,-4.3,1.73,-1.65,-0.086
2015-2019,0.25,XLRE,Sector,Expanded Addition,-1.5,5,60,-0.07,0.2,-0.27,55.0,5.04,-7.56,1.58,-2.08,-0.131
2015-2019,0.5,XLRE,Sector,Expanded Addition,-1.5,1,60,-0.56,0.04,-0.6,35.0,2.69,-5.8,0.82,-1.3,-0.462
2015-2019,0.5,XLRE,Sector,Expanded Addition,-1.5,3,60,-0.27,0.12,-0.39,46.67,3.65,-4.55,1.54,-1.85,-0.212
2015-2019,0.5,XLRE,Sector,Expanded Addition,-1.5,5,60,-0.32,0.2,-0.52,46.67,4.79,-7.81,1.58,-1.98,-0.264
2015-2019,0.0,XLRE,Sector,Expanded Addition,-2.0,1,21,0.46,0.04,0.42,57.14,3.19,-1.99,1.36,-0.75,0.558
2015-2019,0.0,XLRE,Sector,Expanded Addition,-2.0,3,21,0.76,0.12,0.64,61.9,4.15,-3.76,2.0,-1.25,0.51
2015-2019,0.0,XLRE,Sector,Expanded Addition,-2.0,5,21,0.71,0.2,0.51,57.14,5.29,-6.25,2.34,-1.46,0.349
2015-2019,0.1,XLRE,Sector,Expanded Addition,-2.0,1,21,0.36,0.04,0.32,57.14,3.09,-2.09,1.26,-0.85,0.374
2015-2019,0.1,XLRE,Sector,Expanded Addition,-2.0,3,21,0.66,0.12,0.54,61.9,4.05,-3.86,1.9,-1.35,0.398
2015-2019,0.1,XLRE,Sector,Expanded Addition,-2.0,5,21,0.61,0.2,0.41,57.14,5.19,-6.35,2.24,-1.56,0.263
2015-2019,0.25,XLRE,Sector,Expanded Addition,-2.0,1,21,0.21,0.04,0.17,57.14,2.94,-2.24,1.11,-1.0,0.167
2015-2019,0.25,XLRE,Sector,Expanded Addition,-2.0,3,21,0.51,0.12,0.39,57.14,3.9,-4.01,1.9,-1.34,0.288
2015-2019,0.25,XLRE,Sector,Expanded Addition,-2.0,5,21,0.46,0.2,0.26,57.14,5.04,-6.5,2.09,-1.71,0.152
2015-2019,0.5,XLRE,Sector,Expanded Addition,-2.0,1,21,-0.04,0.04,-0.08,42.86,2.69,-2.49,1.19,-0.97,-0.087
2015-2019,0.5,XLRE,Sector,Expanded Addition,-2.0,3,21,0.26,0.12,0.14,57.14,3.65,-4.26,1.65,-1.59,0.086
2015-2019,0.5,XLRE,Sector,Expanded Addition,-2.0,5,21,0.21,0.2,0.01,52.38,4.79,-6.75,2.01,-1.77,0.006
2015-2019,0.0,XLRE,Sector,Expanded Addition,-2.5,1,11,0.77,0.04,0.73,63.64,3.19,-0.8,1.48,-0.46,1.583
2015-2019,0.0,XLRE,Sector,Expanded Addition,-2.5,3,11,1.08,0.12,0.95,63.64,4.15,-3.76,2.74,-1.83,0.521
2015-2019,0.0,XLRE,Sector,Expanded Addition,-2.5,5,11,0.66,0.2,0.46,54.55,5.29,-6.25,2.84,-1.96,0.232
2015-2019,0.1,XLRE,Sector,Expanded Addition,-2.5,1,11,0.67,0.04,0.63,63.64,3.09,-0.9,1.38,-0.56,1.123
2015-2019,0.1,XLRE,Sector,Expanded Addition,-2.5,3,11,0.98,0.12,0.85,63.64,4.05,-3.86,2.64,-1.93,0.442
2015-2019,0.1,XLRE,Sector,Expanded Addition,-2.5,5,11,0.56,0.2,0.36,54.55,5.19,-6.35,2.74,-2.06,0.172
2015-2019,0.25,XLRE,Sector,Expanded Addition,-2.5,1,11,0.52,0.04,0.48,63.64,2.94,-1.05,1.23,-0.71,0.676
2015-2019,0.25,XLRE,Sector,Expanded Addition,-2.5,3,11,0.83,0.12,0.7,63.64,3.9,-4.01,2.49,-2.08,0.338
2015-2019,0.25,XLRE,Sector,Expanded Addition,-2.5,5,11,0.41,0.2,0.21,54.55,5.04,-6.5,2.59,-2.21,0.093
2015-2019,0.5,XLRE,Sector,Expanded Addition,-2.5,1,11,0.27,0.04,0.23,54.55,2.69,-1.3,1.16,-0.79,0.293
2015-2019,0.5,XLRE,Sector,Expanded Addition,-2.5,3,11,0.58,0.12,0.45,63.64,3.65,-4.26,2.24,-2.33,0.194
2015-2019,0.5,XLRE,Sector,Expanded Addition,-2.5,5,11,0.16,0.2,-0.04,54.55,4.79,-6.75,2.34,-2.46,-0.018
2015-2019,0.0,XLRE,Sector,Expanded Addition,-3.0,1,6,0.89,0.04,0.85,66.67,3.19,-0.8,1.73,-0.79,1.072
2015-2019,0.0,XLRE,Sector,Expanded Addition,-3.0,3,6,0.7,0.12,0.58,50.0,3.79,-1.22,2.59,-1.18,0.49
2015-2019,0.0,XLRE,Sector,Expanded Addition,-3.0,5,6,-0.55,0.2,-0.75,33.33,3.67,-6.25,2.64,-2.14,-0.351
2015-2019,0.1,XLRE,Sector,Expanded Addition,-3.0,1,6,0.79,0.04,0.75,66.67,3.09,-0.9,1.63,-0.89,0.84
2015-2019,0.1,XLRE,Sector,Expanded Addition,-3.0,3,6,0.6,0.12,0.48,50.0,3.69,-1.32,2.49,-1.28,0.374
2015-2019,0.1,XLRE,Sector,Expanded Addition,-3.0,5,6,-0.65,0.2,-0.85,33.33,3.57,-6.35,2.54,-2.24,-0.38
2015-2019,0.25,XLRE,Sector,Expanded Addition,-3.0,1,6,0.64,0.04,0.6,66.67,2.94,-1.05,1.48,-1.04,0.575
2015-2019,0.25,XLRE,Sector,Expanded Addition,-3.0,3,6,0.45,0.12,0.33,50.0,3.54,-1.47,2.34,-1.43,0.23
2015-2019,0.25,XLRE,Sector,Expanded Addition,-3.0,5,6,-0.8,0.2,-1.0,33.33,3.42,-6.5,2.39,-2.39,-0.419
2015-2019,0.5,XLRE,Sector,Expanded Addition,-3.0,1,6,0.39,0.04,0.35,50.0,2.69,-1.3,1.68,-0.89,0.391
2015-2019,0.5,XLRE,Sector,Expanded Addition,-3.0,3,6,0.2,0.12,0.08,50.0,3.29,-1.72,2.09,-1.68,0.047
2015-2019,0.5,XLRE,Sector,Expanded Addition,-3.0,5,6,-1.05,0.2,-1.25,33.33,3.17,-6.75,2.14,-2.64,-0.474
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-1.0,1,238,0.15,0.09,0.06,52.94,5.62,-4.51,1.34,-1.19,0.046
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-1.0,3,238,0.4,0.28,0.12,55.88,10.51,-7.52,2.46,-2.21,0.055
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-1.0,5,238,0.75,0.47,0.28,60.5,9.9,-8.93,3.0,-2.71,0.102
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-1.0,1,238,0.05,0.09,-0.04,50.84,5.52,-4.61,1.29,-1.24,-0.036
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-1.0,3,238,0.3,0.28,0.02,55.88,10.41,-7.62,2.36,-2.31,0.009
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-1.0,5,238,0.65,0.47,0.18,60.08,9.8,-9.03,2.92,-2.78,0.064
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-1.0,1,238,-0.1,0.09,-0.19,46.64,5.37,-4.76,1.25,-1.29,-0.151
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-1.0,3,238,0.15,0.28,-0.13,54.2,10.26,-7.77,2.28,-2.37,-0.055
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-1.0,5,238,0.5,0.47,0.03,57.98,9.65,-9.18,2.87,-2.79,0.01
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-1.0,1,238,-0.35,0.09,-0.44,39.92,5.12,-5.01,1.2,-1.38,-0.322
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-1.0,3,238,-0.1,0.28,-0.38,51.26,10.01,-8.02,2.16,-2.47,-0.153
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-1.0,5,238,0.25,0.47,-0.22,56.3,9.4,-9.43,2.7,-2.92,-0.076
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-1.5,1,141,0.1,0.09,0.0,51.06,5.62,-4.51,1.47,-1.33,0.003
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-1.5,3,141,0.32,0.28,0.04,53.9,7.43,-7.52,2.68,-2.44,0.016
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-1.5,5,141,0.58,0.47,0.11,56.03,9.9,-8.93,3.19,-2.74,0.04
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-1.5,1,141,-0.0,0.09,-0.1,49.65,5.52,-4.61,1.41,-1.4,-0.069
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-1.5,3,141,0.22,0.28,-0.06,53.9,7.33,-7.62,2.58,-2.54,-0.024
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-1.5,5,141,0.48,0.47,0.01,56.03,9.8,-9.03,3.09,-2.84,0.004
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-1.5,1,141,-0.15,0.09,-0.25,44.68,5.37,-4.76,1.41,-1.42,-0.174
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-1.5,3,141,0.07,0.28,-0.21,51.77,7.18,-7.77,2.53,-2.57,-0.082
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-1.5,5,141,0.33,0.47,-0.14,53.19,9.65,-9.18,3.1,-2.82,-0.049
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-1.5,1,141,-0.4,0.09,-0.5,40.43,5.12,-5.01,1.3,-1.56,-0.318
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-1.5,3,141,-0.18,0.28,-0.46,50.35,6.93,-8.02,2.35,-2.75,-0.167
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-1.5,5,141,0.08,0.47,-0.39,52.48,9.4,-9.43,2.89,-3.02,-0.129
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-2.0,1,84,0.18,0.09,0.09,53.57,5.62,-4.51,1.56,-1.41,0.062
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-2.0,3,84,0.31,0.28,0.03,52.38,7.43,-7.52,2.76,-2.37,0.014
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-2.0,5,84,0.81,0.47,0.34,58.33,9.9,-8.79,3.19,-2.52,0.135
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-2.0,1,84,0.08,0.09,-0.01,53.57,5.52,-4.61,1.46,-1.51,-0.008
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-2.0,3,84,0.21,0.28,-0.07,52.38,7.33,-7.62,2.66,-2.47,-0.027
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-2.0,5,84,0.71,0.47,0.24,58.33,9.8,-8.89,3.09,-2.62,0.092
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-2.0,1,84,-0.07,0.09,-0.16,47.62,5.37,-4.76,1.48,-1.48,-0.109
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-2.0,3,84,0.06,0.28,-0.22,48.81,7.18,-7.77,2.7,-2.44,-0.088
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-2.0,5,84,0.56,0.47,0.09,54.76,9.65,-9.04,3.14,-2.56,0.036
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-2.0,1,84,-0.32,0.09,-0.41,44.05,5.12,-5.01,1.34,-1.63,-0.254
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-2.0,3,84,-0.19,0.28,-0.47,47.62,6.93,-8.02,2.51,-2.64,-0.177
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-2.0,5,84,0.31,0.47,-0.16,54.76,9.4,-9.29,2.89,-2.81,-0.056
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-2.5,1,56,0.31,0.09,0.22,55.36,5.62,-4.51,1.93,-1.7,0.127
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-2.5,3,56,0.56,0.28,0.28,53.57,7.43,-7.52,3.14,-2.41,0.116
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-2.5,5,56,1.04,0.47,0.57,53.57,9.9,-5.78,3.85,-2.21,0.257
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-2.5,1,56,0.21,0.09,0.12,55.36,5.52,-4.61,1.83,-1.8,0.064
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-2.5,3,56,0.46,0.28,0.18,53.57,7.33,-7.62,3.04,-2.51,0.072
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-2.5,5,56,0.94,0.47,0.47,53.57,9.8,-5.88,3.75,-2.31,0.203
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-2.5,1,56,0.06,0.09,-0.03,53.57,5.37,-4.76,1.73,-1.88,-0.019
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-2.5,3,56,0.31,0.28,0.03,50.0,7.18,-7.77,3.1,-2.48,0.012
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-2.5,5,56,0.79,0.47,0.32,53.57,9.65,-6.03,3.6,-2.46,0.129
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-2.5,1,56,-0.19,0.09,-0.28,51.79,5.12,-5.01,1.54,-2.05,-0.139
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-2.5,3,56,0.06,0.28,-0.22,50.0,6.93,-8.02,2.85,-2.73,-0.081
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-2.5,5,56,0.54,0.47,0.07,53.57,9.4,-6.28,3.35,-2.71,0.025
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-3.0,1,33,0.78,0.09,0.68,60.61,4.66,-3.08,2.1,-1.27,0.538
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-3.0,3,33,0.74,0.28,0.46,57.58,6.7,-5.09,3.08,-2.43,0.189
2015-2019,0.0,SMH,Semiconductors,Expanded Addition,-3.0,5,33,1.65,0.47,1.18,60.61,9.9,-3.89,3.79,-1.65,0.711
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-3.0,1,33,0.68,0.09,0.58,60.61,4.56,-3.18,2.0,-1.37,0.425
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-3.0,3,33,0.64,0.28,0.36,57.58,6.6,-5.19,2.98,-2.53,0.142
2015-2019,0.1,SMH,Semiconductors,Expanded Addition,-3.0,5,33,1.55,0.47,1.08,60.61,9.8,-3.99,3.69,-1.75,0.614
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-3.0,1,33,0.53,0.09,0.43,60.61,4.41,-3.33,1.85,-1.52,0.285
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-3.0,3,33,0.49,0.28,0.21,51.52,6.45,-5.34,3.17,-2.35,0.089
2015-2019,0.25,SMH,Semiconductors,Expanded Addition,-3.0,5,33,1.4,0.47,0.93,60.61,9.65,-4.14,3.54,-1.9,0.487
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-3.0,1,33,0.28,0.09,0.18,60.61,4.16,-3.58,1.6,-1.77,0.103
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-3.0,3,33,0.24,0.28,-0.04,51.52,6.2,-5.59,2.92,-2.6,-0.016
2015-2019,0.5,SMH,Semiconductors,Expanded Addition,-3.0,5,33,1.15,0.47,0.68,60.61,9.4,-4.39,3.29,-2.15,0.314
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-1.0,1,233,0.17,0.1,0.07,54.08,6.0,-4.71,1.34,-1.21,0.061
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-1.0,3,233,0.39,0.29,0.1,55.79,10.43,-7.59,2.49,-2.25,0.046
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-1.0,5,233,0.78,0.48,0.3,61.37,9.66,-10.21,3.03,-2.8,0.107
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-1.0,1,233,0.07,0.1,-0.03,51.93,5.9,-4.81,1.3,-1.26,-0.021
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-1.0,3,233,0.29,0.29,0.0,54.51,10.33,-7.69,2.45,-2.29,0.002
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-1.0,5,233,0.68,0.48,0.2,60.09,9.56,-10.31,3.0,-2.81,0.071
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-1.0,1,233,-0.08,0.1,-0.18,46.35,5.75,-4.96,1.29,-1.27,-0.139
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-1.0,3,233,0.14,0.29,-0.15,53.22,10.18,-7.84,2.35,-2.37,-0.061
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-1.0,5,233,0.53,0.48,0.05,58.37,9.41,-10.46,2.93,-2.84,0.017
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-1.0,1,233,-0.33,0.1,-0.43,39.06,5.5,-5.21,1.26,-1.35,-0.315
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-1.0,3,233,-0.11,0.29,-0.4,50.21,9.93,-8.09,2.24,-2.47,-0.16
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-1.0,5,233,0.28,0.48,-0.2,55.79,9.16,-10.71,2.81,-2.92,-0.069
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-1.5,1,146,0.03,0.1,-0.07,50.0,6.0,-4.71,1.4,-1.35,-0.05
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-1.5,3,146,0.36,0.29,0.07,53.42,7.82,-7.59,2.59,-2.2,0.031
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-1.5,5,146,0.68,0.48,0.19,56.85,9.66,-10.21,3.11,-2.53,0.076
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-1.5,1,146,-0.07,0.1,-0.17,48.63,5.9,-4.81,1.34,-1.41,-0.119
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-1.5,3,146,0.26,0.29,-0.03,52.05,7.72,-7.69,2.55,-2.24,-0.014
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-1.5,5,146,0.58,0.48,0.09,54.79,9.56,-10.31,3.13,-2.52,0.037
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-1.5,1,146,-0.22,0.1,-0.32,43.15,5.75,-4.96,1.35,-1.42,-0.224
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-1.5,3,146,0.11,0.29,-0.18,50.68,7.57,-7.84,2.47,-2.32,-0.078
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-1.5,5,146,0.43,0.48,-0.06,54.11,9.41,-10.46,3.01,-2.63,-0.022
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-1.5,1,146,-0.47,0.1,-0.57,36.99,5.5,-5.21,1.31,-1.52,-0.374
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-1.5,3,146,-0.14,0.29,-0.43,47.26,7.32,-8.09,2.39,-2.42,-0.179
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-1.5,5,146,0.18,0.48,-0.31,52.05,9.16,-10.71,2.88,-2.76,-0.111
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-2.0,1,86,0.16,0.1,0.07,55.81,6.0,-4.71,1.51,-1.54,0.043
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-2.0,3,86,0.45,0.29,0.17,53.49,7.82,-7.59,2.87,-2.33,0.071
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-2.0,5,86,0.97,0.48,0.49,60.47,9.66,-6.16,3.22,-2.48,0.195
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-2.0,1,86,0.06,0.1,-0.03,54.65,5.9,-4.81,1.44,-1.6,-0.022
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-2.0,3,86,0.35,0.29,0.07,52.33,7.72,-7.69,2.83,-2.37,0.028
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-2.0,5,86,0.87,0.48,0.39,58.14,9.56,-6.26,3.25,-2.44,0.158
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-2.0,1,86,-0.09,0.1,-0.18,48.84,5.75,-4.96,1.45,-1.56,-0.118
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-2.0,3,86,0.2,0.29,-0.08,50.0,7.57,-7.84,2.81,-2.4,-0.035
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-2.0,5,86,0.72,0.48,0.24,58.14,9.41,-6.41,3.1,-2.59,0.091
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-2.0,1,86,-0.34,0.1,-0.43,45.35,5.5,-5.21,1.3,-1.7,-0.256
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-2.0,3,86,-0.05,0.29,-0.33,47.67,7.32,-8.09,2.69,-2.54,-0.132
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-2.0,5,86,0.47,0.48,-0.01,55.81,9.16,-6.66,2.98,-2.7,-0.005
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-2.5,1,59,0.22,0.1,0.13,57.63,6.0,-4.71,1.64,-1.7,0.076
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-2.5,3,59,0.47,0.29,0.18,52.54,7.46,-7.59,3.18,-2.52,0.073
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-2.5,5,59,1.11,0.48,0.63,57.63,9.66,-6.16,3.74,-2.47,0.255
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-2.5,1,59,0.12,0.1,0.03,57.63,5.9,-4.81,1.54,-1.8,0.016
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-2.5,3,59,0.37,0.29,0.08,52.54,7.36,-7.69,3.08,-2.62,0.032
2015-2019,0.1,SOXX,Semiconductors,Expanded Addition,-2.5,5,59,1.01,0.48,0.53,55.93,9.56,-6.26,3.75,-2.47,0.214
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-2.5,1,59,-0.03,0.1,-0.12,50.85,5.75,-4.96,1.59,-1.69,-0.071
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-2.5,3,59,0.22,0.29,-0.07,50.85,7.21,-7.84,3.03,-2.68,-0.025
2015-2019,0.25,SOXX,Semiconductors,Expanded Addition,-2.5,5,59,0.86,0.48,0.38,55.93,9.41,-6.41,3.6,-2.62,0.144
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-2.5,1,59,-0.28,0.1,-0.37,47.46,5.5,-5.21,1.44,-1.83,-0.203
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-2.5,3,59,-0.03,0.29,-0.32,49.15,6.96,-8.09,2.88,-2.84,-0.111
2015-2019,0.5,SOXX,Semiconductors,Expanded Addition,-2.5,5,59,0.61,0.48,0.13,54.24,9.16,-6.66,3.46,-2.77,0.046
2015-2019,0.0,SOXX,Semiconductors,Expanded Addition,-3.0,1,37,0.6,0.1,0.5,64.86,4.51,-4.06,1.82,-1.67,0.298
